Bug_Type,Contract,Line,Description
Re-entrancy,buggy_8.sol,282,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,158,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,417,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,36,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,435,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,308,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,182,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,63,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,451,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,76,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,334,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,465,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,212,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,86,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,350,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,479,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,95,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,359,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,103,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,235,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,493,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,369,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,114,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,123,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_8.sol,380,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,131,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,261,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,9,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,141,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,269,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,402,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,19,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,276,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,533,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,664,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,152,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,286,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,36,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,296,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,426,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,304,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,48,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,567,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,313,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,57,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,324,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,69,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,458,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,335,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,81,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,344,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,602,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,94,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,352,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,103,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,234,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,112,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,243,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,503,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,122,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_22.sol,252,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,131,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,261,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,9,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,141,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,269,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,402,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,19,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,276,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,533,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,664,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,152,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,286,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,36,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,296,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,426,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,304,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,48,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,567,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,313,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,57,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,324,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,69,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,458,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,335,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,81,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,344,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,602,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,94,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,352,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,103,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,234,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,112,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,243,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,503,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,122,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_36.sol,252,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,512,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,641,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,269,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,654,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,528,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,402,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,542,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,290,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,552,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,433,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,305,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,561,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,324,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,582,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,458,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,599,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,216,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,350,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,226,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,483,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,617,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,236,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,375,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_40.sol,252,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,392,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,264,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,9,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,139,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,16,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,278,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,408,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,152,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,26,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,290,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,36,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,165,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,297,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,42,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,51,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,307,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,179,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,316,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,62,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,192,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,324,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,206,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,82,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,339,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,221,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,95,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,352,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,236,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,108,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,370,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_7.sol,251,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,259,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,131,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,394,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,141,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,275,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,410,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,155,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,29,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,291,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,38,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,428,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,172,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,47,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,312,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,185,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,57,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,66,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,199,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,76,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,206,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,335,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,87,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,215,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,96,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,224,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,359,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,236,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,109,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,376,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_11.sol,121,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,262,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,139,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,271,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,280,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,157,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,295,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,49,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,312,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,58,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,195,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,67,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,76,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,85,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,102,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,234,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,112,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,121,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_32.sol,251,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,258,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,135,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,397,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,270,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,283,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,412,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,155,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,296,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,425,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,171,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,437,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,309,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,58,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,190,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,322,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,72,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,203,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,335,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,217,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,346,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,96,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,359,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,232,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,109,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,369,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,245,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,122,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_19.sol,382,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,141,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,13,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,156,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,290,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,42,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,177,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,309,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,60,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,322,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,72,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,201,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,78,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,335,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,87,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,348,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,98,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,361,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,109,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,118,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,248,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_25.sol,126,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_30.sol,768,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_30.sol,1025,Ground truth vulnerability missed by LLM
