bug_id,contract,line,bug_type,approach
499,buggy_26.sol,100,Re-entrancy,code snippet injection
500,buggy_26.sol,110,Re-entrancy,code snippet injection
501,buggy_26.sol,128,Re-entrancy,code snippet injection
502,buggy_26.sol,136,Re-entrancy,code snippet injection
503,buggy_26.sol,145,Re-entrancy,code snippet injection
504,buggy_26.sol,159,Re-entrancy,code snippet injection
505,buggy_26.sol,171,Re-entrancy,code snippet injection
506,buggy_26.sol,181,Re-entrancy,code snippet injection
507,buggy_26.sol,193,Re-entrancy,code snippet injection
508,buggy_26.sol,205,Re-entrancy,code snippet injection
509,buggy_26.sol,218,Re-entrancy,code snippet injection
510,buggy_26.sol,230,Re-entrancy,code snippet injection
511,buggy_26.sol,243,Re-entrancy,code snippet injection
512,buggy_26.sol,255,Re-entrancy,code snippet injection
513,buggy_26.sol,268,Re-entrancy,code snippet injection
514,buggy_26.sol,278,Re-entrancy,code snippet injection
515,buggy_26.sol,295,Re-entrancy,code snippet injection
516,buggy_26.sol,312,Re-entrancy,code snippet injection
517,buggy_26.sol,325,Re-entrancy,code snippet injection
518,buggy_27.sol,255,Re-entrancy,code snippet injection
519,buggy_27.sol,247,Re-entrancy,code snippet injection
520,buggy_27.sol,238,Re-entrancy,code snippet injection
521,buggy_27.sol,227,Re-entrancy,code snippet injection
522,buggy_27.sol,54,Re-entrancy,code snippet injection
523,buggy_27.sol,660,Re-entrancy,code snippet injection
524,buggy_27.sol,650,Re-entrancy,code snippet injection
525,buggy_27.sol,637,Re-entrancy,code snippet injection
526,buggy_27.sol,626,Re-entrancy,code snippet injection
527,buggy_27.sol,613,Re-entrancy,code snippet injection
528,buggy_27.sol,599,Re-entrancy,code snippet injection
529,buggy_27.sol,585,Re-entrancy,code snippet injection
530,buggy_27.sol,569,Re-entrancy,code snippet injection
531,buggy_27.sol,557,Re-entrancy,code snippet injection
532,buggy_27.sol,544,Re-entrancy,code snippet injection
533,buggy_27.sol,529,Re-entrancy,code snippet injection
534,buggy_27.sol,514,Re-entrancy,code snippet injection
535,buggy_27.sol,448,Re-entrancy,code snippet injection
536,buggy_27.sol,432,Re-entrancy,code snippet injection
537,buggy_27.sol,418,Re-entrancy,code snippet injection
538,buggy_27.sol,352,Re-entrancy,code snippet injection
539,buggy_27.sol,339,Re-entrancy,code snippet injection
540,buggy_27.sol,325,Re-entrancy,code snippet injection
541,buggy_27.sol,313,Re-entrancy,code snippet injection
542,buggy_27.sol,301,Re-entrancy,code snippet injection
543,buggy_27.sol,289,Re-entrancy,code snippet injection
544,buggy_27.sol,146,Re-entrancy,code snippet injection
545,buggy_27.sol,136,Re-entrancy,code snippet injection
546,buggy_27.sol,124,Re-entrancy,code snippet injection
547,buggy_27.sol,111,Re-entrancy,code snippet injection
548,buggy_27.sol,90,Re-entrancy,code snippet injection
549,buggy_27.sol,70,Re-entrancy,code snippet injection
550,buggy_27.sol,276,Re-entrancy,code snippet injection
551,buggy_27.sol,267,Re-entrancy,code snippet injection
552,buggy_27.sol,218,Re-entrancy,code snippet injection
553,buggy_27.sol,212,Re-entrancy,code snippet injection
554,buggy_27.sol,202,Re-entrancy,code snippet injection
555,buggy_27.sol,194,Re-entrancy,code snippet injection
556,buggy_27.sol,185,Re-entrancy,code snippet injection
557,buggy_27.sol,176,Re-entrancy,code snippet injection
558,buggy_27.sol,170,Re-entrancy,code snippet injection
559,buggy_27.sol,160,Re-entrancy,code snippet injection
560,buggy_28.sol,422,Re-entrancy,code snippet injection
561,buggy_28.sol,409,Re-entrancy,code snippet injection
562,buggy_28.sol,393,Re-entrancy,code snippet injection
563,buggy_28.sol,379,Re-entrancy,code snippet injection
564,buggy_28.sol,363,Re-entrancy,code snippet injection
565,buggy_28.sol,348,Re-entrancy,code snippet injection
566,buggy_28.sol,336,Re-entrancy,code snippet injection
567,buggy_28.sol,307,Re-entrancy,code snippet injection
568,buggy_28.sol,294,Re-entrancy,code snippet injection
569,buggy_28.sol,280,Re-entrancy,code snippet injection
570,buggy_28.sol,255,Re-entrancy,code snippet injection
571,buggy_28.sol,241,Re-entrancy,code snippet injection
572,buggy_28.sol,229,Re-entrancy,code snippet injection
573,buggy_28.sol,217,Re-entrancy,code snippet injection
574,buggy_28.sol,206,Re-entrancy,code snippet injection
575,buggy_28.sol,124,Re-entrancy,code snippet injection
576,buggy_28.sol,112,Re-entrancy,code snippet injection
577,buggy_28.sol,98,Re-entrancy,code snippet injection
578,buggy_28.sol,85,Re-entrancy,code snippet injection
579,buggy_28.sol,193,Re-entrancy,code snippet injection
580,buggy_28.sol,183,Re-entrancy,code snippet injection
581,buggy_28.sol,174,Re-entrancy,code snippet injection
582,buggy_28.sol,165,Re-entrancy,code snippet injection
583,buggy_28.sol,156,Re-entrancy,code snippet injection
584,buggy_28.sol,146,Re-entrancy,code snippet injection
585,buggy_28.sol,137,Re-entrancy,code snippet injection
586,buggy_28.sol,70,Re-entrancy,code snippet injection
587,buggy_28.sol,63,Re-entrancy,code snippet injection
588,buggy_28.sol,54,Re-entrancy,code snippet injection
589,buggy_29.sol,305,Re-entrancy,code snippet injection
590,buggy_29.sol,297,Re-entrancy,code snippet injection
591,buggy_29.sol,288,Re-entrancy,code snippet injection
592,buggy_29.sol,459,Re-entrancy,code snippet injection
593,buggy_29.sol,442,Re-entrancy,code snippet injection
594,buggy_29.sol,428,Re-entrancy,code snippet injection
595,buggy_29.sol,417,Re-entrancy,code snippet injection
596,buggy_29.sol,399,Re-entrancy,code snippet injection
597,buggy_29.sol,378,Re-entrancy,code snippet injection
598,buggy_29.sol,339,Re-entrancy,code snippet injection
599,buggy_29.sol,38,Re-entrancy,code snippet injection
600,buggy_29.sol,29,Re-entrancy,code snippet injection
601,buggy_29.sol,17,Re-entrancy,code snippet injection
602,buggy_29.sol,229,Re-entrancy,code snippet injection
603,buggy_29.sol,218,Re-entrancy,code snippet injection
604,buggy_29.sol,206,Re-entrancy,code snippet injection
605,buggy_29.sol,194,Re-entrancy,code snippet injection
606,buggy_29.sol,180,Re-entrancy,code snippet injection
607,buggy_29.sol,167,Re-entrancy,code snippet injection
608,buggy_3.sol,25,Re-entrancy,code snippet injection
609,buggy_3.sol,17,Re-entrancy,code snippet injection
610,buggy_3.sol,8,Re-entrancy,code snippet injection
611,buggy_3.sol,296,Re-entrancy,code snippet injection
612,buggy_3.sol,281,Re-entrancy,code snippet injection
613,buggy_3.sol,266,Re-entrancy,code snippet injection
614,buggy_3.sol,255,Re-entrancy,code snippet injection
615,buggy_3.sol,237,Re-entrancy,code snippet injection
616,buggy_3.sol,227,Re-entrancy,code snippet injection
617,buggy_3.sol,212,Re-entrancy,code snippet injection
618,buggy_3.sol,196,Re-entrancy,code snippet injection
619,buggy_3.sol,164,Re-entrancy,code snippet injection
620,buggy_3.sol,135,Re-entrancy,code snippet injection
621,buggy_3.sol,105,Re-entrancy,code snippet injection
622,buggy_3.sol,95,Re-entrancy,code snippet injection
623,buggy_3.sol,86,Re-entrancy,code snippet injection
624,buggy_3.sol,76,Re-entrancy,code snippet injection
625,buggy_3.sol,65,Re-entrancy,code snippet injection
626,buggy_3.sol,55,Re-entrancy,code snippet injection
627,buggy_3.sol,46,Re-entrancy,code snippet injection
628,buggy_3.sol,36,Re-entrancy,code snippet injection
629,buggy_30.sol,937,Re-entrancy,code snippet injection
630,buggy_30.sol,927,Re-entrancy,code snippet injection
631,buggy_30.sol,832,Re-entrancy,code snippet injection
632,buggy_30.sol,821,Re-entrancy,code snippet injection
633,buggy_30.sol,722,Re-entrancy,code snippet injection
634,buggy_30.sol,713,Re-entrancy,code snippet injection
635,buggy_30.sol,1038,Re-entrancy,code snippet injection
636,buggy_30.sol,1025,Re-entrancy,code snippet injection
637,buggy_30.sol,1007,Re-entrancy,code snippet injection
638,buggy_30.sol,993,Re-entrancy,code snippet injection
639,buggy_30.sol,967,Re-entrancy,code snippet injection
640,buggy_30.sol,954,Re-entrancy,code snippet injection
641,buggy_30.sol,915,Re-entrancy,code snippet injection
642,buggy_30.sol,902,Re-entrancy,code snippet injection
643,buggy_30.sol,890,Re-entrancy,code snippet injection
644,buggy_30.sol,878,Re-entrancy,code snippet injection
645,buggy_30.sol,866,Re-entrancy,code snippet injection
646,buggy_30.sol,847,Re-entrancy,code snippet injection
647,buggy_30.sol,807,Re-entrancy,code snippet injection
648,buggy_30.sol,794,Re-entrancy,code snippet injection
649,buggy_30.sol,780,Re-entrancy,code snippet injection
650,buggy_30.sol,768,Re-entrancy,code snippet injection
651,buggy_30.sol,756,Re-entrancy,code snippet injection
652,buggy_30.sol,739,Re-entrancy,code snippet injection
653,buggy_30.sol,676,Re-entrancy,code snippet injection
654,buggy_30.sol,648,Re-entrancy,code snippet injection
655,buggy_30.sol,623,Re-entrancy,code snippet injection
656,buggy_30.sol,607,Re-entrancy,code snippet injection
657,buggy_30.sol,582,Re-entrancy,code snippet injection
658,buggy_30.sol,551,Re-entrancy,code snippet injection
659,buggy_30.sol,523,Re-entrancy,code snippet injection
660,buggy_30.sol,494,Re-entrancy,code snippet injection
661,buggy_30.sol,469,Re-entrancy,code snippet injection
662,buggy_30.sol,454,Re-entrancy,code snippet injection
663,buggy_30.sol,441,Re-entrancy,code snippet injection
664,buggy_30.sol,430,Re-entrancy,code snippet injection
665,buggy_30.sol,407,Re-entrancy,code snippet injection
666,buggy_30.sol,395,Re-entrancy,code snippet injection
667,buggy_30.sol,374,Re-entrancy,code snippet injection
668,buggy_30.sol,353,Re-entrancy,code snippet injection
669,buggy_30.sol,338,Re-entrancy,code snippet injection
670,buggy_30.sol,325,Re-entrancy,code snippet injection
671,buggy_31.sol,270,Re-entrancy,code snippet injection
672,buggy_31.sol,104,Re-entrancy,code snippet injection
673,buggy_31.sol,331,Re-entrancy,code snippet injection
674,buggy_31.sol,315,Re-entrancy,code snippet injection
675,buggy_31.sol,285,Re-entrancy,code snippet injection
676,buggy_31.sol,225,Re-entrancy,code snippet injection
677,buggy_31.sol,189,Re-entrancy,code snippet injection
678,buggy_31.sol,172,Re-entrancy,code snippet injection
679,buggy_31.sol,158,Re-entrancy,code snippet injection
680,buggy_31.sol,135,Re-entrancy,code snippet injection
681,buggy_31.sol,120,Re-entrancy,code snippet injection
682,buggy_31.sol,260,Re-entrancy,code snippet injection
683,buggy_31.sol,251,Re-entrancy,code snippet injection
684,buggy_31.sol,210,Re-entrancy,code snippet injection
685,buggy_31.sol,95,Re-entrancy,code snippet injection
686,buggy_32.sol,234,Re-entrancy,code snippet injection
687,buggy_32.sol,226,Re-entrancy,code snippet injection
688,buggy_32.sol,312,Re-entrancy,code snippet injection
689,buggy_32.sol,295,Re-entrancy,code snippet injection
690,buggy_32.sol,212,Re-entrancy,code snippet injection
691,buggy_32.sol,195,Re-entrancy,code snippet injection
692,buggy_32.sol,179,Re-entrancy,code snippet injection
693,buggy_32.sol,157,Re-entrancy,code snippet injection
694,buggy_32.sol,139,Re-entrancy,code snippet injection
695,buggy_32.sol,85,Re-entrancy,code snippet injection
696,buggy_32.sol,76,Re-entrancy,code snippet injection
697,buggy_32.sol,67,Re-entrancy,code snippet injection
698,buggy_32.sol,58,Re-entrancy,code snippet injection
699,buggy_32.sol,49,Re-entrancy,code snippet injection
700,buggy_32.sol,280,Re-entrancy,code snippet injection
701,buggy_32.sol,271,Re-entrancy,code snippet injection
702,buggy_32.sol,262,Re-entrancy,code snippet injection
703,buggy_32.sol,251,Re-entrancy,code snippet injection
704,buggy_32.sol,121,Re-entrancy,code snippet injection
705,buggy_32.sol,112,Re-entrancy,code snippet injection
706,buggy_32.sol,102,Re-entrancy,code snippet injection
707,buggy_33.sol,197,Re-entrancy,code snippet injection
708,buggy_33.sol,189,Re-entrancy,code snippet injection
709,buggy_33.sol,27,Re-entrancy,code snippet injection
710,buggy_33.sol,325,Re-entrancy,code snippet injection
711,buggy_33.sol,309,Re-entrancy,code snippet injection
712,buggy_33.sol,297,Re-entrancy,code snippet injection
713,buggy_33.sol,287,Re-entrancy,code snippet injection
714,buggy_33.sol,275,Re-entrancy,code snippet injection
715,buggy_33.sol,265,Re-entrancy,code snippet injection
716,buggy_33.sol,246,Re-entrancy,code snippet injection
717,buggy_33.sol,229,Re-entrancy,code snippet injection
718,buggy_33.sol,119,Re-entrancy,code snippet injection
719,buggy_33.sol,110,Re-entrancy,code snippet injection
720,buggy_33.sol,101,Re-entrancy,code snippet injection
721,buggy_33.sol,57,Re-entrancy,code snippet injection
722,buggy_33.sol,40,Re-entrancy,code snippet injection
723,buggy_33.sol,213,Re-entrancy,code snippet injection
724,buggy_33.sol,178,Re-entrancy,code snippet injection
725,buggy_33.sol,168,Re-entrancy,code snippet injection
726,buggy_33.sol,158,Re-entrancy,code snippet injection
727,buggy_33.sol,148,Re-entrancy,code snippet injection
728,buggy_33.sol,139,Re-entrancy,code snippet injection
729,buggy_33.sol,130,Re-entrancy,code snippet injection
730,buggy_33.sol,17,Re-entrancy,code snippet injection
731,buggy_33.sol,8,Re-entrancy,code snippet injection
732,buggy_34.sol,408,Re-entrancy,code snippet injection
733,buggy_34.sol,395,Re-entrancy,code snippet injection
734,buggy_34.sol,16,Re-entrancy,code snippet injection
735,buggy_34.sol,722,Re-entrancy,code snippet injection
736,buggy_34.sol,701,Re-entrancy,code snippet injection
737,buggy_34.sol,672,Re-entrancy,code snippet injection
738,buggy_34.sol,630,Re-entrancy,code snippet injection
739,buggy_34.sol,603,Re-entrancy,code snippet injection
740,buggy_34.sol,580,Re-entrancy,code snippet injection
741,buggy_34.sol,554,Re-entrancy,code snippet injection
742,buggy_34.sol,534,Re-entrancy,code snippet injection
743,buggy_34.sol,518,Re-entrancy,code snippet injection
744,buggy_34.sol,503,Re-entrancy,code snippet injection
745,buggy_34.sol,482,Re-entrancy,code snippet injection
746,buggy_34.sol,470,Re-entrancy,code snippet injection
747,buggy_34.sol,455,Re-entrancy,code snippet injection
748,buggy_34.sol,438,Re-entrancy,code snippet injection
749,buggy_34.sol,373,Re-entrancy,code snippet injection
750,buggy_34.sol,348,Re-entrancy,code snippet injection
751,buggy_34.sol,332,Re-entrancy,code snippet injection
752,buggy_34.sol,315,Re-entrancy,code snippet injection
753,buggy_34.sol,277,Re-entrancy,code snippet injection
754,buggy_34.sol,259,Re-entrancy,code snippet injection
755,buggy_34.sol,46,Re-entrancy,code snippet injection
756,buggy_34.sol,29,Re-entrancy,code snippet injection
757,buggy_34.sol,235,Re-entrancy,code snippet injection
758,buggy_34.sol,226,Re-entrancy,code snippet injection
759,buggy_34.sol,219,Re-entrancy,code snippet injection
760,buggy_34.sol,209,Re-entrancy,code snippet injection
761,buggy_34.sol,199,Re-entrancy,code snippet injection
762,buggy_34.sol,192,Re-entrancy,code snippet injection
763,buggy_34.sol,182,Re-entrancy,code snippet injection
764,buggy_34.sol,173,Re-entrancy,code snippet injection
765,buggy_34.sol,163,Re-entrancy,code snippet injection
766,buggy_34.sol,153,Re-entrancy,code snippet injection
767,buggy_34.sol,9,Re-entrancy,code snippet injection
768,buggy_35.sol,321,Re-entrancy,code snippet injection
769,buggy_35.sol,313,Re-entrancy,code snippet injection
770,buggy_35.sol,304,Re-entrancy,code snippet injection
771,buggy_35.sol,293,Re-entrancy,code snippet injection
772,buggy_35.sol,282,Re-entrancy,code snippet injection
773,buggy_35.sol,273,Re-entrancy,code snippet injection
774,buggy_35.sol,156,Re-entrancy,code snippet injection
775,buggy_35.sol,605,Re-entrancy,code snippet injection
776,buggy_35.sol,580,Re-entrancy,code snippet injection
777,buggy_35.sol,563,Re-entrancy,code snippet injection
778,buggy_35.sol,530,Re-entrancy,code snippet injection
779,buggy_35.sol,516,Re-entrancy,code snippet injection
780,buggy_35.sol,504,Re-entrancy,code snippet injection
781,buggy_35.sol,487,Re-entrancy,code snippet injection
782,buggy_35.sol,472,Re-entrancy,code snippet injection
783,buggy_35.sol,456,Re-entrancy,code snippet injection
784,buggy_35.sol,443,Re-entrancy,code snippet injection
785,buggy_35.sol,421,Re-entrancy,code snippet injection
786,buggy_35.sol,407,Re-entrancy,code snippet injection
787,buggy_35.sol,394,Re-entrancy,code snippet injection
788,buggy_35.sol,374,Re-entrancy,code snippet injection
789,buggy_35.sol,357,Re-entrancy,code snippet injection
790,buggy_35.sol,337,Re-entrancy,code snippet injection
791,buggy_35.sol,200,Re-entrancy,code snippet injection
792,buggy_35.sol,184,Re-entrancy,code snippet injection
793,buggy_35.sol,166,Re-entrancy,code snippet injection
794,buggy_35.sol,263,Re-entrancy,code snippet injection
795,buggy_35.sol,256,Re-entrancy,code snippet injection
